fifa_version,short_name,player_positions,overall,pace,shooting,passing,dribbling,defending,physic,club_name,nationality_name
24.0,S. Cook,CB,72,39.0,34.0,54.0,57.0,73.0,71.0,Queens Park Rangers,England
24.0,B. Nuytinck,CB,72,58.0,40.0,53.0,58.0,74.0,70.0,NEC,Netherlands
24.0,M. Destro,ST,72,66.0,73.0,60.0,70.0,29.0,57.0,Empoli,Italy
24.0,A. Souquet,RB,72,66.0,59.0,68.0,71.0,70.0,70.0,Chicago Fire,France
24.0,X. Chavalerin,"CM, LM, CDM",72,55.0,67.0,72.0,70.0,68.0,74.0,Troyes,France
24.0,F. Bardi,GK,72,,,,,,,Reggiana,Italy
24.0,E. Haji Safi,"LB, CM, CB",72,71.0,64.0,71.0,71.0,68.0,75.0,AEK Athens,Iran
24.0,Adrián,GK,72,,,,,,,Liverpool,Spain
24.0,J. Bruma,CB,72,57.0,53.0,56.0,56.0,71.0,77.0,RKC Waalwijk,Netherlands
24.0,S. Gürler,"LM, RM",72,82.0,65.0,68.0,74.0,43.0,56.0,İstanbul Başakşehir,Turkey
24.0,B. Leroy,GK,72,,,,,,,Quevilly Rouen,France
24.0,J. Martin,"CDM, CM",72,46.0,65.0,74.0,71.0,69.0,68.0,Brest,France
24.0,D. Dąbrowski,CDM,72,70.0,56.0,68.0,66.0,66.0,81.0,Zagłębie Lubin,Poland
24.0,M. Vydra,ST,72,78.0,72.0,66.0,71.0,37.0,68.0,Viktoria Plzeň,Czech Republic
24.0,T. Bradshaw,ST,72,79.0,71.0,51.0,70.0,30.0,68.0,Millwall,Wales
24.0,C. Gamboa,RB,72,87.0,47.0,65.0,71.0,68.0,70.0,VfL Bochum 1848,Costa Rica
24.0,M. Linnes,RWB,72,85.0,58.0,64.0,70.0,65.0,64.0,Molde,Norway
24.0,D. Drexler,"CAM, CM, RW",72,64.0,62.0,73.0,73.0,51.0,60.0,Schalke 04,Germany
24.0,Z. Labyad,CAM,72,67.0,74.0,73.0,75.0,36.0,53.0,FC Utrecht,Morocco
24.0,E. Rashani,"LW, LM",72,80.0,66.0,65.0,72.0,39.0,66.0,Clermont,Kosovo
24.0,J. Robinson,CB,72,69.0,41.0,60.0,61.0,72.0,74.0,Sheffield United,England
24.0,Raúl Lizoain,GK,72,,,,,,,FC Cartagena,Spain
24.0,Y. Court,"RM, LM, CM",72,68.0,65.0,72.0,72.0,40.0,70.0,Caen,France
24.0,R. Funes Mori,CB,72,54.0,50.0,62.0,64.0,72.0,73.0,River Plate,Argentina
24.0,Wilson Eduardo,ST,72,74.0,74.0,70.0,73.0,31.0,67.0,APOEL,Angola
24.0,B. Bereszyński,"RB, CB, RM",72,79.0,56.0,64.0,69.0,67.0,73.0,Empoli,Poland
24.0,M. van Ginkel,"CM, CDM",72,53.0,70.0,73.0,71.0,68.0,69.0,Vitesse,Netherlands
24.0,J. Joronen,GK,72,,,,,,,Venezia,Finland
24.0,J. Paterson,"LW, LM, CM",72,74.0,66.0,69.0,74.0,39.0,50.0,Swansea City,England
24.0,Pedro Obiang,"CDM, CM",72,53.0,59.0,70.0,70.0,71.0,70.0,Sassuolo,Equatorial Guinea
24.0,M. Esser,GK,72,,,,,,,VfL Bochum 1848,Germany
24.0,T. Koubek,GK,72,,,,,,,FC Augsburg,Czech Republic
24.0,S. Skrzybski,"CF, ST, RW",72,78.0,74.0,65.0,73.0,37.0,66.0,Holstein Kiel,Germany
24.0,T. Ince,"RM, CM, ST",72,77.0,69.0,68.0,73.0,52.0,70.0,Watford,England
24.0,C. Schindler,CB,72,60.0,33.0,53.0,56.0,73.0,72.0,Nürnberg,Germany
24.0,J. Forrest,RW,72,75.0,68.0,69.0,75.0,52.0,57.0,Celtic,Scotland
24.0,Jiang Guangtai,CB,72,82.0,34.0,47.0,62.0,71.0,79.0,Shanghai Port,China PR
24.0,M. Badelj,"CDM, CM",72,52.0,61.0,71.0,70.0,69.0,72.0,Genoa,Croatia
24.0,K. McLean,"CDM, CM, LB",72,67.0,69.0,68.0,72.0,66.0,73.0,Norwich City,Scotland
24.0,F. Ghoulam,"LB, CB",72,62.0,64.0,71.0,70.0,72.0,67.0,Hatayspor,Algeria
24.0,N. Dussenne,CB,72,33.0,40.0,52.0,52.0,74.0,75.0,Lausanne Sport,Belgium
24.0,F. Fernández,CB,72,38.0,30.0,55.0,55.0,73.0,71.0,Estudiantes,Argentina
24.0,J. Kurtić,CM,72,54.0,72.0,74.0,69.0,70.0,74.0,Universitatea Craiova,Slovenia
24.0,S. Zoller,"ST, RM",72,68.0,73.0,65.0,73.0,39.0,66.0,St. Pauli,Germany
24.0,F. Quignon,"CDM, CM",72,59.0,53.0,66.0,74.0,70.0,74.0,Dallas,Argentina
24.0,L. Pernica,CB,72,66.0,50.0,56.0,59.0,71.0,78.0,Viktoria Plzeň,Czech Republic
24.0,E. Özbir,GK,72,,,,,,,Adana Demirspor,Turkey
24.0,Tan Long,"ST, RW",72,75.0,72.0,62.0,69.0,36.0,76.0,Changchun Yatai,China PR
24.0,T. Monconduit,"CDM, CM",72,48.0,57.0,68.0,66.0,71.0,76.0,Saint-Étienne,France
24.0,V. Germain,ST,72,63.0,72.0,70.0,72.0,39.0,64.0,Macarthur,France
24.0,S. Dallas,"CM, LB, CDM",72,57.0,69.0,70.0,73.0,72.0,70.0,Leeds United,Northern Ireland
24.0,S. Bahoken,ST,72,71.0,71.0,59.0,71.0,24.0,72.0,Kasımpaşa,Cameroon
24.0,T. Delaine,"LWB, RWB",72,81.0,50.0,69.0,71.0,66.0,72.0,Strasbourg,France
24.0,L. Karius,GK,72,,,,,,,Newcastle United,Germany
24.0,M. Falzerano,"RM, RW, RB",72,88.0,64.0,66.0,74.0,62.0,63.0,Ascoli,Italy
24.0,K. Lala,"RB, RWB",72,73.0,61.0,71.0,70.0,69.0,71.0,Brest,France
24.0,X. Mercier,"CAM, CF, LM",72,64.0,69.0,77.0,70.0,47.0,61.0,RWDM,France
24.0,J. Locadia,"ST, LW, LM",72,73.0,71.0,65.0,70.0,36.0,74.0,Cangzhou Mighty Lions,Curacao
24.0,O. Selnæs,"CM, CDM",72,66.0,67.0,72.0,72.0,68.0,76.0,Rosenborg,Norway
24.0,D. Rubio,"ST, CAM, CF",72,68.0,72.0,65.0,71.0,48.0,71.0,Colorado Rapids,Chile
24.0,Salvador Agra,"RW, LW, LM",72,88.0,69.0,70.0,72.0,34.0,67.0,Boavista,Portugal
24.0,R. Ibarra,"RM, RW",72,87.0,66.0,66.0,74.0,54.0,70.0,LDU Quito,Ecuador
24.0,T. Nguen,"CAM, LM",72,84.0,69.0,65.0,77.0,45.0,59.0,Ferencváros,Norway
24.0,L. Castro,"CM, CAM",72,57.0,68.0,73.0,75.0,64.0,66.0,Gimnasia La Plata,Argentina
24.0,B. Montenegro,ST,72,78.0,72.0,58.0,71.0,30.0,60.0,Olimpia,Paraguay
24.0,T. Boyd,ST,72,73.0,72.0,46.0,64.0,28.0,78.0,Kaiserslautern,United States
24.0,S. Kryvtsov,CB,72,65.0,44.0,56.0,51.0,71.0,77.0,Inter Miami,Ukraine
24.0,F. Fragapane,"LM, CAM",72,88.0,65.0,67.0,76.0,40.0,54.0,Minnesota United,Argentina
24.0,F. Helander,CB,72,38.0,32.0,46.0,53.0,74.0,74.0,OB,Sweden
24.0,M. Bolaños,"ST, CAM",72,82.0,73.0,67.0,76.0,26.0,63.0,Emelec,Ecuador
24.0,S. Dioudis,GK,72,,,,,,,Zagłębie Lubin,Greece
24.0,M. van der Hoorn,CB,72,63.0,46.0,51.0,49.0,72.0,77.0,FC Utrecht,Netherlands
24.0,K. Ayhan,"CB, CDM",72,58.0,53.0,69.0,67.0,72.0,74.0,Galatasaray,Turkey
24.0,A. Jung,"LWB, CB",72,63.0,62.0,66.0,66.0,73.0,77.0,Werder Bremen,Germany
24.0,D. Pelkas,"CAM, LW, CF",72,74.0,68.0,72.0,75.0,44.0,58.0,İstanbul Başakşehir,Greece
24.0,M. Danielson,CB,72,43.0,37.0,48.0,52.0,74.0,74.0,Djurgården,Sweden
24.0,Jean Mota,"CM, CDM",72,72.0,64.0,73.0,72.0,60.0,61.0,Inter Miami,Brazil
24.0,T. Haye,"CM, CDM",72,56.0,63.0,77.0,72.0,57.0,64.0,SC Heerenveen,Netherlands
24.0,B. Hrgota,"CAM, ST",72,72.0,74.0,65.0,75.0,25.0,64.0,SpVgg Greuther Fürth,Sweden
24.0,D. Bachmann,GK,72,,,,,,,Watford,Austria
24.0,F. Tardieu,"CDM, CM",72,40.0,63.0,70.0,67.0,68.0,75.0,Saint-Étienne,France
24.0,B. McKay,"LM, LW",72,80.0,61.0,71.0,75.0,38.0,40.0,Hearts,Scotland
24.0,Carlinhos,"CM, CAM",72,68.0,68.0,72.0,74.0,55.0,74.0,Portimonense,Brazil
24.0,C. Pellerano,"CDM, CM",72,52.0,65.0,67.0,62.0,68.0,73.0,Independiente del Valle,Argentina
24.0,C. Lykogiannis,"LB, LM, LWB",72,81.0,68.0,67.0,67.0,68.0,73.0,Bologna,Greece
24.0,R. Haps,"LB, LM, LWB",72,85.0,63.0,65.0,73.0,65.0,70.0,Genoa,Suriname
24.0,L. Schaub,"CAM, CM",72,71.0,67.0,72.0,75.0,41.0,66.0,Hannover 96,Austria
24.0,Edgar Ié,CB,72,77.0,44.0,59.0,67.0,73.0,71.0,İstanbul Başakşehir,Guinea Bissau
24.0,Jordi Quintillà,"CDM, CM",72,65.0,66.0,74.0,73.0,65.0,71.0,St. Gallen,Spain
24.0,Júlio Tavares,ST,72,57.0,72.0,56.0,66.0,30.0,85.0,Al Raed,Cape Verde Islands
24.0,J. Nilsson,CB,72,59.0,32.0,54.0,54.0,73.0,71.0,Saint Louis City,Sweden
24.0,Lee Chang Geun,GK,72,,,,,,,Daejeon Citizen,Korea Republic
24.0,Manquillo,"RB, RWB",72,63.0,45.0,63.0,71.0,73.0,61.0,Newcastle United,Spain
24.0,De La Hoz,"CDM, CB",72,49.0,58.0,62.0,65.0,70.0,76.0,Real Valladolid,Spain
24.0,Fei Nanduo,"RM, LW, CAM",72,87.0,66.0,67.0,73.0,39.0,68.0,Shandong Taishan,China PR
24.0,M. Boyle,"RM, ST, RW",72,91.0,70.0,62.0,73.0,45.0,59.0,Hibernian,Australia
24.0,N. Mushekwi,ST,72,77.0,70.0,53.0,59.0,31.0,76.0,Zhejiang,Zimbabwe
24.0,A. Callens,"CB, LB",72,69.0,49.0,49.0,57.0,72.0,79.0,AEK Athens,Peru
24.0,F. Barba,"CB, LB",72,69.0,31.0,60.0,61.0,73.0,73.0,Como,Italy
24.0,F. Niederlechner,ST,72,70.0,71.0,63.0,69.0,36.0,78.0,Hertha BSC,Germany
24.0,Nacho,LB,72,77.0,56.0,69.0,70.0,65.0,68.0,Tenerife,Spain
24.0,E. Roco,CB,72,50.0,41.0,55.0,58.0,72.0,77.0,Al Tai,Chile
24.0,Ivan Cavaleiro,"LM, LW, ST",72,82.0,70.0,66.0,73.0,37.0,73.0,Lille,Portugal
24.0,J. Meffert,"CDM, CM",72,57.0,48.0,64.0,66.0,70.0,77.0,Hamburger SV,Germany
24.0,Lim Chai Min,CB,72,68.0,39.0,49.0,49.0,73.0,79.0,Jeju United,Korea Republic
24.0,L. Garritano,"CAM, CM, LW",72,86.0,67.0,68.0,74.0,55.0,59.0,Frosinone,Italy
24.0,M. Chanot,CB,72,47.0,49.0,48.0,50.0,71.0,80.0,Ajaccio,Luxembourg
24.0,S. Michel,"ST, LM",72,72.0,73.0,66.0,74.0,34.0,72.0,FC Augsburg,Germany
24.0,C. Morris,ST,72,75.0,71.0,55.0,67.0,32.0,75.0,Luton Town,England
24.0,K. Acosta,"CM, CDM",72,76.0,67.0,72.0,72.0,66.0,77.0,Los Angeles FC,United States
24.0,M. Gersbeck,GK,72,,,,,,,Hertha BSC,Germany
24.0,B. Pearson,CDM,72,58.0,49.0,63.0,69.0,68.0,79.0,Stoke City,England
24.0,É. Balanta,"CDM, CM",72,64.0,43.0,60.0,67.0,71.0,82.0,Club Brugge,Colombia
24.0,Y. Chará,"LM, RM, CAM",72,89.0,66.0,62.0,75.0,49.0,70.0,Portland Timbers,Colombia
24.0,P. Parra,"CAM, CM, LW",72,75.0,66.0,71.0,75.0,36.0,65.0,Colo-Colo,Chile
24.0,E. Pavez,"CDM, CM",72,78.0,65.0,67.0,71.0,68.0,82.0,Colo-Colo,Chile
24.0,D. Torres,"CDM, CM",72,51.0,63.0,69.0,67.0,68.0,74.0,Independiente Medellín,Colombia
24.0,A. Rodríguez,ST,72,63.0,71.0,56.0,68.0,33.0,79.0,Deportivo Pereira,Colombia
24.0,F. Aguilar,CB,72,48.0,40.0,48.0,49.0,74.0,79.0,Independiente,Colombia
24.0,J. Toljan,RB,72,82.0,42.0,63.0,69.0,65.0,66.0,Sassuolo,Germany
24.0,P. Goltz,CB,72,53.0,55.0,65.0,58.0,70.0,77.0,Colón,Argentina
24.0,F. Meza,CB,72,69.0,38.0,60.0,65.0,73.0,71.0,Palestino,Argentina
24.0,H. Villalba,"LM, RM, RW",72,87.0,71.0,65.0,76.0,45.0,63.0,Libertad,Paraguay
24.0,R. Botta,"CAM, RM, CF",72,80.0,72.0,71.0,74.0,38.0,65.0,Colón,Argentina
24.0,E. Rigoni,"RM, LM, ST",72,80.0,67.0,68.0,73.0,46.0,60.0,Austin,Argentina
24.0,J. Silva,"LB, LWB, CB",72,70.0,60.0,66.0,70.0,70.0,76.0,Albacete,Argentina
24.0,C. Mathenia,GK,72,,,,,,,Nürnberg,Germany
24.0,F. Vicari,CB,72,35.0,27.0,52.0,46.0,74.0,66.0,Bari 1908,Italy
24.0,Jason,RM,72,71.0,73.0,71.0,72.0,49.0,64.0,Arouca,Spain
24.0,D. Kreilach,"ST, CAM",72,42.0,73.0,70.0,72.0,64.0,80.0,Real Salt Lake,Croatia
24.0,J. Broun,GK,72,,,,,,,Rosario Central,Argentina
24.0,G. Honeyman,"RM, CM",72,71.0,64.0,71.0,70.0,65.0,73.0,Millwall,England
24.0,D. Sinkgraven,"LB, LWB, LM",72,74.0,60.0,72.0,74.0,68.0,61.0,Las Palmas,Netherlands
24.0,J. Seri,"CDM, CM",72,57.0,65.0,77.0,74.0,66.0,61.0,Hull City,Côte d'Ivoire
24.0,Cláudio Winck,RB,72,73.0,59.0,62.0,66.0,68.0,74.0,Kasımpaşa,Brazil
24.0,J. Beauguel,ST,72,63.0,72.0,52.0,65.0,31.0,79.0,Al Wahda,France
24.0,M. Thiam,"ST, LM",72,74.0,72.0,64.0,72.0,26.0,72.0,Kayserispor,Senegal
24.0,R. Otero,"CAM, LM",72,75.0,74.0,68.0,76.0,45.0,59.0,Aucas,Venezuela
24.0,Jubal,CB,72,46.0,34.0,45.0,56.0,71.0,74.0,Auxerre,Brazil
24.0,G. Haraguchi,"CAM, CM",72,73.0,64.0,70.0,76.0,44.0,51.0,VfB Stuttgart,Japan
24.0,P. Arriola,"RM, RW",72,80.0,65.0,67.0,71.0,62.0,77.0,Dallas,United States
24.0,M. Samatta,ST,72,78.0,71.0,62.0,69.0,31.0,71.0,PAOK,Tanzania
24.0,C. Aquino,"LM, CAM, RM",72,69.0,70.0,71.0,72.0,37.0,70.0,Vélez Sarsfield,Argentina
24.0,F. Zampano,"LB, RWB, LWB",72,80.0,50.0,65.0,72.0,64.0,73.0,Venezia,Italy
24.0,J. Amavi,LB,72,72.0,61.0,66.0,69.0,69.0,71.0,Brest,France
24.0,S. Klaiber,RB,72,79.0,63.0,68.0,65.0,68.0,78.0,Brøndby,Suriname
24.0,M. Aramu,"CAM, RM, RW",72,74.0,63.0,73.0,75.0,52.0,60.0,Bari 1908,Italy
24.0,N. Gyömbér,CB,72,58.0,31.0,43.0,50.0,74.0,71.0,Salernitana,Slovakia
24.0,P. Bochniewicz,CB,72,53.0,25.0,52.0,50.0,73.0,78.0,SC Heerenveen,Poland
24.0,A. Grassi,"CM, CDM",72,57.0,63.0,70.0,73.0,67.0,63.0,Empoli,Italy
24.0,L. Venuti,RB,72,70.0,26.0,61.0,67.0,68.0,63.0,Lecce,Italy
24.0,Jaume,GK,72,,,,,,,Valencia,Spain
24.0,M. Maertens,"CF, CAM, CM",72,71.0,71.0,70.0,71.0,64.0,69.0,OH Leuven,Belgium
24.0,A. Bellemo,"CM, CDM",72,54.0,62.0,70.0,69.0,64.0,69.0,Como,Italy
24.0,G. Conti,CB,72,62.0,38.0,53.0,48.0,72.0,76.0,Colón,Argentina
24.0,C. Ramírez,"CB, LB",72,55.0,71.0,65.0,57.0,73.0,76.0,Deportivo Pereira,Colombia
24.0,Wu Lei,"ST, LW",72,88.0,69.0,67.0,72.0,40.0,69.0,Shanghai Port,China PR
24.0,O. Mfulu,"CDM, CM",72,76.0,54.0,62.0,69.0,70.0,79.0,Las Palmas,Congo DR
24.0,André Geraldes,"RWB, RB",72,76.0,41.0,64.0,66.0,69.0,73.0,Casa Pia,Portugal
24.0,M. Sobottka,"CDM, CM",72,72.0,57.0,63.0,66.0,71.0,75.0,Fortuna Düsseldorf,Germany
24.0,P. Seguin,CM,72,59.0,59.0,72.0,71.0,68.0,75.0,Schalke 04,Germany
24.0,A. Zeneli,"LW, LM",72,69.0,70.0,72.0,75.0,35.0,57.0,Adana Demirspor,Kosovo
24.0,P. Žulj,"CM, CAM, CDM",72,53.0,69.0,73.0,72.0,66.0,72.0,Changchun Yatai,Austria
24.0,P. Michorl,"CM, CDM",72,67.0,66.0,75.0,71.0,64.0,67.0,LASK Linz,Austria
24.0,G. Kyei,ST,72,62.0,70.0,54.0,70.0,27.0,80.0,Clermont,France
24.0,O. Tufan,"CM, CAM, CDM",72,75.0,74.0,71.0,74.0,70.0,78.0,Hull City,Turkey
24.0,Á. Lang,CB,72,60.0,43.0,46.0,48.0,73.0,77.0,,Hungary
24.0,M. Benítez,"LB, LWB, CDM",72,73.0,66.0,72.0,71.0,67.0,71.0,Central Cordoba SdE,Argentina
24.0,A. Mendy,ST,72,73.0,72.0,52.0,65.0,24.0,81.0,Caen,Guinea Bissau
24.0,S. Mugoša,ST,72,64.0,74.0,51.0,67.0,24.0,77.0,Incheon United,Montenegro
24.0,Sergi Canós,"LM, RB, LB",72,71.0,69.0,69.0,75.0,60.0,69.0,Valencia,Spain
24.0,Dyego Sousa,ST,72,54.0,73.0,62.0,70.0,29.0,84.0,Alcorcón,Portugal
24.0,Y. Barbet,CB,72,69.0,52.0,70.0,66.0,73.0,77.0,Bordeaux,France
24.0,F. Kamano,"RM, LM, CF",72,84.0,70.0,66.0,74.0,36.0,64.0,Abha,Guinea
24.0,L. Hoyos,GK,72,,,,,,,Newell's Old Boys,Argentina
24.0,Yan Junling,GK,72,,,,,,,Shanghai Port,China PR
24.0,G. Ferrari,CB,72,45.0,28.0,42.0,50.0,73.0,77.0,Sassuolo,Italy
24.0,S. Mounié,ST,72,50.0,73.0,63.0,68.0,45.0,79.0,Brest,Benin
24.0,M. Busch,RB,72,84.0,53.0,62.0,68.0,65.0,75.0,Heidenheim,Germany
24.0,N. Radoja,"CM, CDM",72,50.0,61.0,70.0,70.0,70.0,73.0,Sporting Kansas City,Serbia
24.0,Rúben Lameiras,RW,72,76.0,69.0,69.0,76.0,42.0,62.0,Chaves,Portugal
24.0,B. Ampuero,CB,72,49.0,30.0,54.0,47.0,72.0,74.0,Universidad Católica,Chile
24.0,Hernani,"CM, CDM",72,65.0,70.0,70.0,71.0,73.0,71.0,Parma,Brazil
24.0,Serginho,"CM, RM, ST",72,70.0,74.0,73.0,72.0,47.0,78.0,Changchun Yatai,Brazil
24.0,A. Oğuz,RB,72,76.0,59.0,67.0,70.0,68.0,81.0,Konyaspor,Turkey
24.0,Merquelanz,"LW, RM, CAM",72,69.0,75.0,74.0,72.0,45.0,64.0,Real Sociedad,Spain
24.0,M. Trauco,"LB, LWB, LM",72,70.0,57.0,71.0,74.0,66.0,74.0,San Jose Earthquakes,Peru
24.0,D. Verde,"RW, RM, CAM",72,77.0,74.0,69.0,77.0,36.0,47.0,Spezia,Italy
24.0,B. Verbič,"LW, ST",72,81.0,70.0,66.0,75.0,44.0,68.0,Panathinaikos,Slovenia
24.0,J. Morris,"LM, ST, RM",72,88.0,70.0,66.0,69.0,38.0,81.0,Seattle Sounders,United States
24.0,S. Davis,"CDM, CM",72,68.0,55.0,65.0,69.0,70.0,78.0,Nashville SC,United States
24.0,F. Lanzillotta,GK,72,,,,,,,Argentinos Juniors,Argentina
24.0,B. Perlaza,"CDM, CM",72,57.0,54.0,60.0,61.0,73.0,87.0,Colón,Colombia
24.0,Ivo Rodrigues,"CAM, RM, LM",72,75.0,70.0,69.0,75.0,43.0,63.0,Al Khaleej,Portugal
24.0,K. Mrabti,"CAM, CM, RM",72,80.0,71.0,70.0,71.0,51.0,73.0,Mechelen,Sweden
24.0,J. Hromada,"CDM, CM",72,68.0,58.0,64.0,70.0,71.0,77.0,Slavia Praha,Slovakia
24.0,G. Giménez,"CDM, CM",72,63.0,59.0,69.0,71.0,67.0,82.0,Chicago Fire,Paraguay
24.0,Ahn Hyun Beom,"RWB, RB",72,90.0,61.0,63.0,71.0,62.0,75.0,Jeonbuk Motors,Korea Republic
24.0,J. Kouassi,"LM, LW, ST",72,89.0,69.0,59.0,77.0,31.0,69.0,Zhejiang,Côte d'Ivoire
24.0,M. Vojvoda,"LM, LWB, RM",72,71.0,54.0,72.0,72.0,68.0,70.0,Torino,Kosovo
24.0,M. Vargas,"RW, LW, LM",72,83.0,68.0,69.0,75.0,40.0,71.0,Shanghai Port,Argentina
24.0,A. Camargo,"CDM, CM",72,60.0,63.0,69.0,68.0,66.0,75.0,Cobresal,Argentina
24.0,Jorge Miramón,"RB, RWB, RM",72,71.0,58.0,72.0,68.0,67.0,73.0,Leganés,Spain
24.0,João Novais,"CM, CAM",72,66.0,74.0,75.0,73.0,51.0,68.0,Alanyaspor,Portugal
24.0,Sergi Guardiola,ST,72,70.0,72.0,62.0,72.0,30.0,75.0,Cádiz,Spain
24.0,G. Pereiro,"CAM, CF, ST",72,73.0,72.0,71.0,75.0,40.0,68.0,Cagliari,Uruguay
24.0,Josan,"RB, RM, RWB",72,82.0,68.0,67.0,74.0,66.0,47.0,Elche,Spain
24.0,A. Mitriță,"LW, LM, CF",72,83.0,68.0,67.0,76.0,26.0,59.0,Universitatea Craiova,Romania
24.0,V. Nsimba,LB,72,84.0,58.0,66.0,72.0,65.0,58.0,Bordeaux,Congo DR
24.0,Jhonatan,GK,72,,,,,,,Rio Ave,Brazil
24.0,Sacramentinho,GK,72,,,,,,,Atlético Mineiro,Brazil
24.0,Heitor Gesse,LB,72,78.0,55.0,66.0,64.0,69.0,61.0,Atlético Mineiro,Brazil
24.0,Túlio Changas,GK,72,,,,,,,Palmeiras,Brazil
24.0,Alam Araújo,"LB, LM",72,73.0,51.0,64.0,67.0,72.0,68.0,Botafogo,Brazil
24.0,Fabiano Sonta,"CB, CDM",72,46.0,41.0,56.0,53.0,74.0,71.0,Fluminense,Brazil
24.0,Ailton Valpaços,"CB, CDM",72,64.0,58.0,60.0,63.0,71.0,76.0,São Paulo,Brazil
24.0,Guto Milazar,LB,72,73.0,40.0,61.0,64.0,70.0,58.0,Flamengo,Brazil
24.0,Tião Couteira,"CAM, RM",72,74.0,62.0,72.0,74.0,42.0,51.0,Athletico Paranaense,Brazil
24.0,Kauã Abranches,"CAM, RM, RB",72,84.0,64.0,67.0,73.0,51.0,62.0,Fortaleza,Brazil
24.0,Gustavo Lobateiro,"CAM, ST, CF",72,77.0,65.0,68.0,72.0,33.0,61.0,Internacional,Brazil
24.0,Evandro Rochedo,ST,72,55.0,75.0,60.0,70.0,36.0,65.0,Atlético Mineiro,Brazil
24.0,André Milazisco,GK,72,,,,,,,São Paulo,Brazil
24.0,Alminho Boas,"CDM, CM, CB",72,60.0,39.0,62.0,66.0,69.0,76.0,Atlético Mineiro,Brazil
24.0,Flávio Rebeilo,LB,72,79.0,44.0,61.0,71.0,68.0,61.0,Santos,Brazil
24.0,Tony Muttinho,"RB, RWB, RM",72,69.0,48.0,64.0,64.0,70.0,73.0,Fortaleza,Brazil
24.0,Jenaro Kaio,CAM,72,81.0,71.0,71.0,75.0,44.0,59.0,Botafogo,Brazil
24.0,Édundo Oliveira,CB,72,56.0,46.0,59.0,51.0,73.0,75.0,Bragantino,Brazil
24.0,Igor Madinha,"RM, CAM",72,94.0,61.0,63.0,73.0,27.0,58.0,São Paulo,Brazil
24.0,Timo Triano,"CDM, CM",72,48.0,46.0,67.0,64.0,74.0,67.0,Corinthians,Brazil
24.0,Calegarcinho,"ST, CAM",72,66.0,70.0,62.0,65.0,25.0,71.0,Fortaleza,Brazil
24.0,Leordinho Paes,"CAM, LM",72,69.0,64.0,73.0,73.0,43.0,54.0,Santos,Brazil
24.0,Alam Basteirinho,"CAM, RM",72,62.0,65.0,72.0,73.0,36.0,53.0,Santos,Brazil
24.0,Fábio Melitinho,"CAM, LM",72,46.0,73.0,75.0,75.0,24.0,55.0,Fluminense,Brazil
24.0,Dersan Dinis,RW,72,78.0,66.0,69.0,67.0,52.0,69.0,Palmeiras,Brazil
24.0,Hélton Celanova,ST,72,53.0,76.0,60.0,67.0,22.0,73.0,Internacional,Brazil
24.0,Gérson Noalha,"ST, CAM, LM",72,76.0,76.0,58.0,75.0,31.0,68.0,Palmeiras,Brazil
24.0,Jadson Vidigal,ST,72,77.0,76.0,57.0,64.0,23.0,58.0,Botafogo,Brazil
24.0,Vicemte Tófoli,"LW, LM",72,79.0,71.0,63.0,75.0,36.0,48.0,Bragantino,Brazil
24.0,Leandro Vivenço,ST,72,75.0,76.0,59.0,75.0,30.0,61.0,Bragantino,Brazil
24.0,João Bruinheira,GK,72,,,,,,,América Mineiro,Brazil
24.0,Hugo Rubiães,"CDM, RB",72,67.0,61.0,61.0,69.0,75.0,67.0,Fluminense,Brazil
24.0,E. Akbaba,"CAM, CF, CM",72,64.0,73.0,74.0,71.0,58.0,59.0,Adana Demirspor,Turkey
24.0,A. Luciatti,"CB, LB",72,65.0,50.0,45.0,54.0,73.0,78.0,Tigre,Argentina
24.0,João Nunes,"CB, RB",72,63.0,41.0,59.0,56.0,74.0,74.0,Casa Pia,Portugal
24.0,J. Lucumí,"LM, RM",72,79.0,67.0,67.0,74.0,24.0,62.0,Deportes Tolima,Colombia
24.0,Kim Dong Joon,GK,72,,,,,,,Jeju United,Korea Republic
24.0,D. Sallói,"LW, LM",72,75.0,73.0,68.0,71.0,35.0,70.0,Sporting Kansas City,Hungary
24.0,R. Morioka,"CM, CDM, CAM",72,42.0,69.0,74.0,69.0,71.0,68.0,Sporting Charleroi,Japan
24.0,Ko Seung Beom,"CM, CDM",72,74.0,61.0,70.0,73.0,64.0,78.0,Suwon Bluewings,Korea Republic
24.0,D. Batallini,"RM, LM, RW",72,78.0,70.0,66.0,74.0,54.0,72.0,Colón,Argentina
24.0,C. Tarragona,ST,72,76.0,73.0,59.0,67.0,43.0,74.0,Gimnasia La Plata,Argentina
24.0,Mateus,"RM, LM",72,81.0,71.0,67.0,74.0,52.0,69.0,Al Taawon,Brazil
24.0,O. El Hajjam,RB,72,69.0,45.0,65.0,68.0,72.0,75.0,Le Havre,Morocco
24.0,A. Reca,"LB, LM",72,76.0,56.0,67.0,70.0,68.0,67.0,Spezia,Poland
24.0,F. Stojković,RB,72,70.0,42.0,67.0,66.0,69.0,79.0,LASK Linz,Montenegro
24.0,Luis Pérez,"RB, RWB",72,87.0,47.0,60.0,66.0,66.0,75.0,Real Valladolid,Spain
24.0,Y. Salmier,"CB, RB",72,35.0,28.0,53.0,55.0,72.0,80.0,Le Havre,France
24.0,F. Barceló,ST,72,73.0,72.0,47.0,69.0,27.0,70.0,Guaraní,Uruguay
